timestamp,bar_num,bar_close,raw_action,action,quantity,position_after,pnl_realized_usd,total_pnl_usd,equity
2026-01-15T14:50:24.291001+00:00,31,25884.5,-0.6849076151847839,SELL,1,-1.0,+0.00,+0.00,250000.00
2026-01-15T14:51:15.124016+00:00,32,25845.5,-0.3899122476577759,BUY,1,0.0,+780.00,+780.00,250780.00
2026-01-15T15:10:05.025000+00:00,37,25881.5,0.5113350749015808,BUY,1,1.0,+0.00,+780.00,250780.00
2026-01-15T15:35:07.173001+00:00,43,25914.0,0.25709226727485657,SELL,1,0.0,+650.00,+1430.00,251430.00
2026-01-15T15:44:39.148000+00:00,45,25852.0,-0.7839530110359192,SELL,1,-1.0,+0.00,+1430.00,251430.00
2026-01-15T19:55:42.072001+00:00,64,25764.75,-0.14248020946979523,BUY,1,0.0,+1745.00,+3175.00,253175.00
2026-01-15T20:04:04.433000+00:00,65,25771.0,0.5918184518814087,BUY,1,1.0,+0.00,+3175.00,253175.00
2026-01-19T00:18:40.289007+00:00,136,25418.75,0.2141064703464508,SELL,1,0.0,-7045.00,-3870.00,246130.00
2026-01-19T00:38:18.274000+00:00,138,25413.5,-0.6051275730133057,SELL,1,-1.0,+0.00,-3870.00,246130.00
2026-01-19T14:35:42.848004+00:00,163,25250.0,-0.43140900135040283,BUY,1,0.0,+3270.00,-600.00,249400.00
2026-01-19T15:06:04.578001+00:00,166,25340.75,0.6820342540740967,BUY,1,1.0,+0.00,-600.00,249400.00
2026-01-20T15:18:03.398000+00:00,255,25300.25,-0.17026375234127045,SELL,1,0.0,-810.00,-1410.00,248590.00
2026-01-20T15:22:00.012000+00:00,258,25332.75,-0.7571821212768555,SELL,1,-1.0,+0.00,-1410.00,248590.00
2026-01-20T16:03:31.037000+00:00,267,25365.75,-0.2008325159549713,BUY,1,0.0,-660.00,-2070.00,247930.00
2026-01-20T16:10:12.814000+00:00,268,25401.25,0.623563289642334,BUY,1,1.0,+0.00,-2070.00,247930.00
2026-01-21T14:20:23.394064+00:00,343,25206.75,-0.2586604654788971,SELL,1,0.0,-3890.00,-5960.00,244040.00
2026-01-21T14:21:43.966000+00:00,344,25225.5,-0.7248591184616089,SELL,1,-1.0,+0.00,-5960.00,244040.00
2026-01-21T15:45:36.481000+00:00,372,25467.0,-0.47860005497932434,BUY,1,0.0,-4830.00,-10790.00,239210.00
2026-01-21T16:36:15.404000+00:00,377,25406.5,0.7692416906356812,BUY,1,1.0,+0.00,-10790.00,239210.00
2026-01-21T19:42:06.901000+00:00,426,25532.0,-0.022639205679297447,SELL,1,0.0,+2510.00,-8280.00,241720.00
2026-01-21T19:43:31.837000+00:00,427,25568.5,-0.76819908618927,SELL,1,-1.0,+0.00,-8280.00,241720.00
2026-01-22T05:16:16.336003+00:00,451,25562.5,-0.330760657787323,BUY,1,0.0,+120.00,-8160.00,241840.00
2026-01-22T06:10:48.067009+00:00,453,25508.0,0.5630512833595276,BUY,1,1.0,+0.00,-8160.00,241840.00
2026-01-23T16:08:21.123000+00:00,549,25805.75,0.36962202191352844,SELL,1,0.0,+5955.00,-2205.00,247795.00
2026-01-23T17:15:01.005000+00:00,554,25806.5,0.5547794699668884,BUY,1,1.0,+0.00,-2205.00,247795.00
2026-01-25T23:38:55.163000+00:00,590,25504.25,0.09714047610759735,SELL,1,0.0,-6045.00,-8250.00,241750.00
2026-01-25T23:58:02.299016+00:00,592,25562.0,-0.7373507022857666,SELL,1,-1.0,+0.00,-8250.00,241750.00
2026-01-27T14:36:09.323000+00:00,652,25944.0,0.05510706827044487,BUY,1,0.0,-7640.00,-15890.00,234110.00
2026-01-27T14:40:39.115000+00:00,653,25957.25,0.6642268300056458,BUY,1,1.0,+0.00,-15890.00,234110.00
2026-01-28T15:15:42.484002+00:00,696,26245.0,0.41497185826301575,SELL,1,0.0,+5755.00,-10135.00,239865.00
2026-01-28T15:32:04.656000+00:00,697,26214.0,0.8459483981132507,BUY,1,1.0,+0.00,-10135.00,239865.00
2026-01-29T00:35:34.667000+00:00,761,26131.0,0.4117029309272766,SELL,1,0.0,-1660.00,-11795.00,238205.00
2026-01-29T01:16:34.041000+00:00,763,26128.0,-0.8891066312789917,SELL,1,-1.0,+0.00,-11795.00,238205.00
2026-01-29T15:04:56.015002+00:00,805,25793.25,-0.45549511909484863,BUY,1,0.0,+6695.00,-5100.00,244900.00
2026-01-29T15:09:36.032019+00:00,807,25782.0,0.7475430965423584,BUY,1,1.0,+0.00,-5100.00,244900.00
2026-01-29T16:22:43.254001+00:00,839,25674.25,0.4453684985637665,SELL,1,0.0,-2155.00,-7255.00,242745.00
2026-01-29T16:28:24.425002+00:00,841,25670.25,-0.6507624387741089,SELL,1,-1.0,+0.00,-7255.00,242745.00
2026-01-30T02:30:20.717016+00:00,922,25742.0,-0.16681130230426788,BUY,1,0.0,-1435.00,-8690.00,241310.00
2026-01-30T02:35:46.130002+00:00,923,25776.0,0.5369151830673218,BUY,1,1.0,+0.00,-8690.00,241310.00
2026-01-30T11:24:48.245000+00:00,964,25818.25,0.2118150144815445,SELL,1,0.0,+845.00,-7845.00,242155.00
2026-01-30T11:50:13.148000+00:00,966,25828.0,-0.9317796230316162,SELL,1,-1.0,+0.00,-7845.00,242155.00
2026-01-30T13:24:33.624000+00:00,974,25845.75,-0.03600570559501648,BUY,1,0.0,-355.00,-8200.00,241800.00
2026-01-30T13:29:59.873006+00:00,977,25875.5,0.5087177157402039,BUY,1,1.0,+0.00,-8200.00,241800.00
2026-01-30T13:30:00.891003+00:00,978,25835.5,0.2244461327791214,SELL,1,0.0,-800.00,-9000.00,241000.00
2026-01-30T13:30:08.973006+00:00,981,25798.75,0.7990871667861938,BUY,1,1.0,+0.00,-9000.00,241000.00
2026-01-30T14:49:37.368000+00:00,1014,25897.5,0.4900532066822052,SELL,1,0.0,+1975.00,-7025.00,242975.00
2026-01-30T14:55:50.429000+00:00,1017,25897.25,-0.7082482576370239,SELL,1,-1.0,+0.00,-7025.00,242975.00
2026-01-30T15:57:04.823000+00:00,1045,25833.0,-0.3363448679447174,BUY,1,0.0,+1285.00,-5740.00,244260.00
2026-01-30T16:18:08.240000+00:00,1049,25784.25,0.6453365087509155,BUY,1,1.0,+0.00,-5740.00,244260.00
2026-01-30T20:15:15.930000+00:00,1104,25605.5,0.199482724070549,SELL,1,0.0,-3575.00,-9315.00,240685.00
2026-01-30T20:28:11.116000+00:00,1107,25571.5,-0.5251058340072632,SELL,1,-1.0,+0.00,-9315.00,240685.00
2026-01-30T21:37:43.949000+00:00,1121,25636.25,-0.13629218935966492,BUY,1,0.0,-1295.00,-10610.00,239390.00
2026-02-01T23:00:00.000001+00:00,1123,25556.25,0.6645621657371521,BUY,1,1.0,+0.00,-10610.00,239390.00
2026-02-02T02:34:01.482002+00:00,1168,25408.75,0.4407377243041992,SELL,1,0.0,-2950.00,-13560.00,236440.00
2026-02-02T02:45:35.033000+00:00,1170,25405.75,-0.5082476139068604,SELL,1,-1.0,+0.00,-13560.00,236440.00
2026-02-02T02:53:02.072021+00:00,1171,25374.25,-0.10627191513776779,BUY,1,0.0,+630.00,-12930.00,237070.00
2026-02-02T03:14:32.717011+00:00,1173,25316.0,-0.6084683537483215,SELL,1,-1.0,+0.00,-12930.00,237070.00
2026-02-03T15:02:54.833004+00:00,1317,25576.75,-0.3684711158275604,BUY,1,0.0,-5215.00,-18145.00,231855.00
2026-02-03T15:03:42.797000+00:00,1318,25604.75,0.5097519159317017,BUY,1,1.0,+0.00,-18145.00,231855.00
2026-02-03T16:02:57.398000+00:00,1346,25591.5,0.14890268445014954,SELL,1,0.0,-265.00,-18410.00,231590.00
2026-02-03T16:09:41.895000+00:00,1347,25554.0,-0.8432655930519104,SELL,1,-1.0,+0.00,-18410.00,231590.00
2026-02-03T16:26:27.092000+00:00,1352,25534.0,-0.19769948720932007,BUY,1,0.0,+400.00,-18010.00,231990.00
2026-02-03T16:50:51.407000+00:00,1358,25486.75,0.8442246317863464,BUY,1,1.0,+0.00,-18010.00,231990.00
2026-02-03T21:15:32.828000+00:00,1409,25437.0,0.4072377681732178,SELL,1,0.0,-995.00,-19005.00,230995.00
2026-02-03T23:06:28.450007+00:00,1413,25367.5,-0.5469173192977905,SELL,1,-1.0,+0.00,-19005.00,230995.00
2026-02-04T14:36:00.389007+00:00,1464,25351.25,0.22720684111118317,BUY,1,0.0,+325.00,-18680.00,231320.00
2026-02-04T14:36:25.072001+00:00,1465,25383.0,0.626936137676239,BUY,1,1.0,+0.00,-18680.00,231320.00
2026-02-04T15:00:00.035065+00:00,1487,25171.25,0.450519859790802,SELL,1,0.0,-4235.00,-22915.00,227085.00
2026-02-04T15:05:13.618006+00:00,1491,25174.75,-0.6479674577713013,SELL,1,-1.0,+0.00,-22915.00,227085.00
2026-02-04T15:53:49.548000+00:00,1532,25158.5,-0.2796570658683777,BUY,1,0.0,+325.00,-22590.00,227410.00
2026-02-04T15:56:50.586000+00:00,1534,25153.5,0.6056135892868042,BUY,1,1.0,+0.00,-22590.00,227410.00
2026-02-04T16:18:48.481000+00:00,1544,25062.75,0.023295434191823006,SELL,1,0.0,-1815.00,-24405.00,225595.00
2026-02-04T16:23:14.685001+00:00,1545,25081.5,-0.677593469619751,SELL,1,-1.0,+0.00,-24405.00,225595.00
2026-02-04T17:03:15.029000+00:00,1557,25054.0,-0.3516157567501068,BUY,1,0.0,+550.00,-23855.00,226145.00
2026-02-04T17:06:41.608002+00:00,1558,25017.5,-0.5223829746246338,SELL,1,-1.0,+0.00,-23855.00,226145.00
2026-02-04T17:32:06.285001+00:00,1568,24939.5,-0.2974759340286255,BUY,1,0.0,+1560.00,-22295.00,227705.00
2026-02-04T17:35:28.553000+00:00,1570,24870.0,0.6197583079338074,BUY,1,1.0,+0.00,-22295.00,227705.00
2026-02-04T19:09:06.842009+00:00,1601,24903.75,0.22221022844314575,SELL,1,0.0,+675.00,-21620.00,228380.00
2026-02-04T19:21:39.682000+00:00,1603,24914.0,-0.5315777063369751,SELL,1,-1.0,+0.00,-21620.00,228380.00
2026-02-04T21:02:21.949005+00:00,1628,24981.25,-0.47821179032325745,BUY,1,0.0,-1345.00,-22965.00,227035.00
2026-02-04T21:02:47.701002+00:00,1630,24934.0,0.8339400291442871,BUY,1,1.0,+0.00,-22965.00,227035.00
2026-02-05T02:50:53.485000+00:00,1683,25021.5,0.2926778197288513,SELL,1,0.0,+1750.00,-21215.00,228785.00
2026-02-05T02:56:41.599000+00:00,1685,24994.0,-0.5139943957328796,SELL,1,-1.0,+0.00,-21215.00,228785.00
2026-02-05T11:00:05.787002+00:00,1729,25020.5,-0.48778682947158813,BUY,1,0.0,-530.00,-21745.00,228255.00
2026-02-05T11:33:02.004000+00:00,1732,24992.25,0.8314006328582764,BUY,1,1.0,+0.00,-21745.00,228255.00
2026-02-05T13:05:53.257000+00:00,1759,24812.5,0.18451127409934998,SELL,1,0.0,-3595.00,-25340.00,224660.00
2026-02-05T13:18:02.720000+00:00,1763,24822.25,-0.8899927735328674,SELL,1,-1.0,+0.00,-25340.00,224660.00
2026-02-05T13:31:53.719000+00:00,1766,24803.25,0.5719083547592163,BUY,2,1.0,+380.00,-24960.00,225040.00
2026-02-05T14:46:13.997000+00:00,1813,24928.25,-0.05480102822184563,SELL,1,0.0,+2500.00,-22460.00,227540.00
2026-02-05T14:47:15.595000+00:00,1815,24927.5,-0.8356046080589294,SELL,1,-1.0,+0.00,-22460.00,227540.00
2026-02-05T15:02:41.846001+00:00,1835,24725.75,-0.3007239103317261,BUY,1,0.0,+4035.00,-18425.00,231575.00
2026-02-05T15:11:46.448000+00:00,1842,24622.75,-0.9003540277481079,SELL,1,-1.0,+0.00,-18425.00,231575.00
2026-02-05T15:57:07.397000+00:00,1883,24596.5,-0.1624559909105301,BUY,1,0.0,+525.00,-17900.00,232100.00
2026-02-05T15:58:34.281000+00:00,1884,24608.75,0.5015033483505249,BUY,1,1.0,+0.00,-17900.00,232100.00
2026-02-05T21:10:09.594001+00:00,1994,24603.0,0.4612855911254883,SELL,1,0.0,-115.00,-18015.00,231985.00
2026-02-05T21:19:10.649011+00:00,1996,24564.0,-0.7264321446418762,SELL,1,-1.0,+0.00,-18015.00,231985.00
2026-02-06T04:56:23.638004+00:00,2054,24437.0,-0.44315385818481445,BUY,1,0.0,+2540.00,-15475.00,234525.00
2026-02-06T06:35:32.810002+00:00,2061,24573.5,-0.598389208316803,SELL,1,-1.0,+0.00,-15475.00,234525.00
2026-02-06T07:46:58.192016+00:00,2065,24538.25,-0.2240648865699768,BUY,1,0.0,+705.00,-14770.00,235230.00
2026-02-06T08:02:07.090003+00:00,2066,24522.25,0.5736441612243652,BUY,1,1.0,+0.00,-14770.00,235230.00
2026-02-06T09:12:02.716013+00:00,2076,24641.75,0.4468459486961365,SELL,1,0.0,+2390.00,-12380.00,237620.00
2026-02-06T09:19:01.132000+00:00,2077,24632.5,0.5523145198822021,BUY,1,1.0,+0.00,-12380.00,237620.00
2026-02-06T09:33:58.956040+00:00,2081,24766.75,0.3076993525028229,SELL,1,0.0,+2685.00,-9695.00,240305.00
2026-02-06T10:01:44.239018+00:00,2083,24730.25,-0.6512789726257324,SELL,1,-1.0,+0.00,-9695.00,240305.00
2026-02-06T14:32:28.367001+00:00,2111,24741.25,-0.17790286242961884,BUY,1,0.0,-220.00,-9915.00,240085.00
2026-02-06T14:32:44.314000+00:00,2112,24770.0,-0.6562885046005249,SELL,1,-1.0,+0.00,-9915.00,240085.00
2026-02-06T15:15:13.398002+00:00,2149,24764.75,-0.47498786449432373,BUY,1,0.0,+105.00,-9810.00,240190.00
2026-02-06T15:16:32.782000+00:00,2151,24784.5,0.746965229511261,BUY,1,1.0,+0.00,-9810.00,240190.00
2026-02-06T16:02:29.130000+00:00,2172,24920.5,0.2453402429819107,SELL,1,0.0,+2720.00,-7090.00,242910.00
2026-02-06T16:04:59.496001+00:00,2173,24959.5,-0.6476735472679138,SELL,1,-1.0,+0.00,-7090.00,242910.00
2026-02-06T21:50:30.138000+00:00,2201,25094.75,-0.1887252926826477,BUY,1,0.0,-2705.00,-9795.00,240205.00
2026-02-08T23:00:00.129002+00:00,2203,25174.75,0.6326563358306885,BUY,1,1.0,+0.00,-9795.00,240205.00
2026-02-09T10:49:12.455000+00:00,2242,25008.5,-0.12401818484067917,SELL,1,0.0,-3325.00,-13120.00,236880.00
2026-02-09T10:53:13.923000+00:00,2243,25047.75,-0.5950402617454529,SELL,1,-1.0,+0.00,-13120.00,236880.00
2026-02-09T15:20:49.844000+00:00,2289,25252.75,-0.3906705975532532,BUY,1,0.0,-4100.00,-17220.00,232780.00
2026-02-09T15:27:03.441095+00:00,2291,25176.25,0.6277434229850769,BUY,1,1.0,+0.00,-17220.00,232780.00
2026-02-09T15:30:15.350000+00:00,2292,25206.0,0.45597994327545166,SELL,1,0.0,+595.00,-16625.00,233375.00
2026-02-09T15:34:50.032000+00:00,2293,25245.25,0.5316903591156006,BUY,1,1.0,+0.00,-16625.00,233375.00
2026-02-09T20:54:17.225000+00:00,2308,25352.25,0.4820932149887085,SELL,1,0.0,+2140.00,-14485.00,235515.00
2026-02-09T21:14:43.051001+00:00,2310,25372.25,-0.7127742767333984,SELL,1,-1.0,+0.00,-14485.00,235515.00
2026-02-10T08:01:02.045000+00:00,2324,25355.75,-0.47867435216903687,BUY,1,0.0,+330.00,-14155.00,235845.00
2026-02-10T08:45:12.901003+00:00,2326,25327.0,0.5501956939697266,BUY,1,1.0,+0.00,-14155.00,235845.00
2026-02-10T14:40:49.628017+00:00,2350,25300.5,0.1178893968462944,SELL,1,0.0,-530.00,-14685.00,235315.00
2026-02-10T14:55:33.739000+00:00,2357,25374.0,0.7489435076713562,BUY,1,1.0,+0.00,-14685.00,235315.00
2026-02-11T14:55:04.626000+00:00,2444,25392.25,0.40533047914505005,SELL,1,0.0,+365.00,-14320.00,235680.00
2026-02-11T15:05:28.718001+00:00,2450,25266.5,0.6630619764328003,BUY,1,1.0,+0.00,-14320.00,235680.00
2026-02-11T18:49:38.048000+00:00,2508,25294.5,0.09446514397859573,SELL,1,0.0,+560.00,-13760.00,236240.00
2026-02-11T18:53:13.754000+00:00,2510,25295.0,-0.6786941885948181,SELL,1,-1.0,+0.00,-13760.00,236240.00
2026-02-12T05:19:19.627001+00:00,2529,25343.0,-0.34734439849853516,BUY,1,0.0,-960.00,-14720.00,235280.00
2026-02-12T08:34:12.066000+00:00,2533,25329.25,0.7776260375976562,BUY,1,1.0,+0.00,-14720.00,235280.00
2026-02-12T16:21:03.985004+00:00,2588,24873.75,0.17255166172981262,SELL,1,0.0,-9110.00,-23830.00,226170.00
2026-02-12T16:23:30.017061+00:00,2589,24902.75,-0.5965794324874878,SELL,1,-1.0,+0.00,-23830.00,226170.00
2026-02-12T16:50:08.401000+00:00,2601,24883.0,-0.40214529633522034,BUY,1,0.0,+395.00,-23435.00,226565.00
2026-02-12T17:02:54.599000+00:00,2604,24871.25,-0.8126187324523926,SELL,1,-1.0,+0.00,-23435.00,226565.00
2026-02-13T00:22:42.088008+00:00,2666,24824.75,-0.4269580841064453,BUY,1,0.0,+930.00,-22505.00,227495.00
2026-02-13T00:43:31.475000+00:00,2668,24755.75,0.8635780811309814,BUY,1,1.0,+0.00,-22505.00,227495.00
2026-02-13T01:55:49.240039+00:00,2676,24781.25,0.4854722023010254,SELL,1,0.0,+510.00,-21995.00,228005.00
2026-02-13T02:00:44.958000+00:00,2677,24805.0,0.6207790970802307,BUY,1,1.0,+0.00,-21995.00,228005.00
2026-02-13T05:17:53.234000+00:00,2682,24735.25,0.4984598159790039,SELL,1,0.0,-1395.00,-23390.00,226610.00
2026-02-13T05:32:09.118000+00:00,2683,24702.75,0.7997275590896606,BUY,1,1.0,+0.00,-23390.00,226610.00
2026-02-13T08:14:12.359000+00:00,2693,24735.75,0.015653477981686592,SELL,1,0.0,+660.00,-22730.00,227270.00
2026-02-13T08:23:14.698000+00:00,2695,24715.5,-0.8295243978500366,SELL,1,-1.0,+0.00,-22730.00,227270.00
2026-02-13T11:24:09.173000+00:00,2709,24656.0,-0.4823724031448364,BUY,1,0.0,+1190.00,-21540.00,228460.00
2026-02-13T11:34:10.651000+00:00,2711,24664.0,0.9219697713851929,BUY,1,1.0,+0.00,-21540.00,228460.00
2026-02-13T13:35:43.980001+00:00,2737,24752.25,-0.45084503293037415,SELL,1,0.0,+1765.00,-19775.00,230225.00
2026-02-13T13:41:11.027000+00:00,2738,24776.25,-0.904582142829895,SELL,1,-1.0,+0.00,-19775.00,230225.00
2026-02-13T14:32:45.790000+00:00,2757,24792.5,0.3865434229373932,BUY,1,0.0,-325.00,-20100.00,229900.00
2026-02-13T14:33:23.607007+00:00,2758,24759.75,0.7574047446250916,BUY,1,1.0,+0.00,-20100.00,229900.00
2026-02-13T15:16:50.364000+00:00,2815,24726.75,0.4036879241466522,SELL,1,0.0,-660.00,-20760.00,229240.00
2026-02-13T15:18:44.051000+00:00,2816,24758.25,-0.5199946165084839,SELL,1,-1.0,+0.00,-20760.00,229240.00
2026-02-13T16:23:57.066000+00:00,2847,24762.75,-0.2379034459590912,BUY,1,0.0,-90.00,-20850.00,229150.00
2026-02-13T16:31:23.218000+00:00,2851,24822.5,0.7222810387611389,BUY,1,1.0,+0.00,-20850.00,229150.00
2026-02-13T18:29:28.151012+00:00,2870,24984.75,-0.0066319177858531475,SELL,1,0.0,+3245.00,-17605.00,232395.00
2026-02-13T18:29:39.404007+00:00,2871,24949.75,-0.6493843197822571,SELL,1,-1.0,+0.00,-17605.00,232395.00
2026-02-15T23:04:43.937002+00:00,2897,24766.0,-0.26970991492271423,BUY,1,0.0,+3675.00,-13930.00,236070.00
2026-02-15T23:30:51.460000+00:00,2899,24830.5,0.770388662815094,BUY,1,1.0,+0.00,-13930.00,236070.00
2026-02-16T23:35:23.196003+00:00,2932,24808.0,0.17410893738269806,SELL,1,0.0,-450.00,-14380.00,235620.00
2026-02-16T23:51:38.308078+00:00,2933,24842.25,0.5064362287521362,BUY,1,1.0,+0.00,-14380.00,235620.00
2026-02-17T13:53:55.544000+00:00,2984,24665.25,0.4635513424873352,SELL,1,0.0,-3540.00,-17920.00,232080.00
2026-02-17T14:30:00.785000+00:00,2987,24673.0,-0.6698312163352966,SELL,1,-1.0,+0.00,-17920.00,232080.00
2026-02-17T14:46:38.466000+00:00,3006,24701.25,-0.39650359749794006,BUY,1,0.0,-565.00,-18485.00,231515.00
2026-02-17T14:47:22.147081+00:00,3008,24642.75,0.9375000596046448,BUY,1,1.0,+0.00,-18485.00,231515.00
2026-02-17T16:01:33.372000+00:00,3055,24622.5,0.07162926346063614,SELL,1,0.0,-405.00,-18890.00,231110.00
2026-02-17T16:02:02.079000+00:00,3056,24660.0,-0.9252020120620728,SELL,1,-1.0,+0.00,-18890.00,231110.00
2026-02-17T17:25:07.441000+00:00,3075,24708.5,-0.40312325954437256,BUY,1,0.0,-970.00,-19860.00,230140.00
2026-02-17T17:32:08.806003+00:00,3077,24719.25,0.8312299847602844,BUY,1,1.0,+0.00,-19860.00,230140.00
2026-02-18T14:47:21.046011+00:00,3162,24839.75,0.25367966294288635,SELL,1,0.0,+2410.00,-17450.00,232550.00
2026-02-18T14:48:23.431001+00:00,3163,24821.25,-0.7818840742111206,SELL,1,-1.0,+0.00,-17450.00,232550.00
2026-02-18T15:06:11.059113+00:00,3170,25045.25,-0.4649293124675751,BUY,1,0.0,-4480.00,-21930.00,228070.00
2026-02-18T15:13:10.654048+00:00,3172,25037.0,-0.5642441511154175,SELL,1,-1.0,+0.00,-21930.00,228070.00
2026-02-18T18:27:16.372000+00:00,3186,25052.75,-0.4471188485622406,BUY,1,0.0,-315.00,-22245.00,227755.00
2026-02-18T18:52:01.837004+00:00,3188,25008.5,0.8607053756713867,BUY,1,1.0,+0.00,-22245.00,227755.00
2026-02-19T14:33:02.071002+00:00,3243,24836.25,0.378560334444046,SELL,1,0.0,-3445.00,-25690.00,224310.00
2026-02-19T14:36:12.512062+00:00,3246,24770.25,-0.7796035408973694,SELL,1,-1.0,+0.00,-25690.00,224310.00
2026-02-19T15:31:05.518003+00:00,3273,24889.0,0.4271816611289978,BUY,1,0.0,-2375.00,-28065.00,221935.00
2026-02-19T15:32:51.427035+00:00,3274,24926.25,0.8434270024299622,BUY,1,1.0,+0.00,-28065.00,221935.00
2026-02-20T15:02:04.222000+00:00,3373,25082.75,0.415579229593277,SELL,1,0.0,+3130.00,-24935.00,225065.00
2026-02-20T15:04:10.714030+00:00,3378,24985.75,-0.6972400546073914,SELL,1,-1.0,+0.00,-24935.00,225065.00
2026-02-20T15:07:23.929003+00:00,3385,24898.5,-0.17720715701580048,BUY,1,0.0,+1745.00,-23190.00,226810.00
2026-02-20T15:08:41.776002+00:00,3387,24950.0,0.7797248959541321,BUY,1,1.0,+0.00,-23190.00,226810.00
2026-02-20T15:39:05.269000+00:00,3412,24999.75,-0.1859651505947113,SELL,1,0.0,+995.00,-22195.00,227805.00
2026-02-20T15:40:39.756000+00:00,3413,24976.0,-0.7812103033065796,SELL,1,-1.0,+0.00,-22195.00,227805.00
2026-02-20T17:14:51.202000+00:00,3438,24981.0,-0.46426525712013245,BUY,1,0.0,-100.00,-22295.00,227705.00
2026-02-20T17:22:01.469000+00:00,3441,24900.75,0.7819615006446838,BUY,1,1.0,+0.00,-22295.00,227705.00
2026-02-20T19:59:31.507000+00:00,3491,25023.75,0.3835253119468689,SELL,1,0.0,+2460.00,-19835.00,230165.00
2026-02-20T20:59:57.716000+00:00,3495,25075.0,-0.5522229075431824,SELL,1,-1.0,+0.00,-19835.00,230165.00
2026-02-22T23:27:26.417000+00:00,3500,24969.75,-0.35705217719078064,BUY,1,0.0,+2105.00,-17730.00,232270.00
2026-02-22T23:49:53.185063+00:00,3502,24976.5,0.7272900342941284,BUY,1,1.0,+0.00,-17730.00,232270.00
2026-02-23T16:25:14.307000+00:00,3572,24744.5,-0.45358404517173767,SELL,1,0.0,-4640.00,-22370.00,227630.00
2026-02-23T16:28:41.535000+00:00,3573,24772.5,-0.5089094638824463,SELL,1,-1.0,+0.00,-22370.00,227630.00
2026-02-23T20:54:10.008016+00:00,3591,24720.0,-0.08029048889875412,BUY,1,0.0,+1050.00,-21320.00,228680.00
2026-02-23T20:59:56.226005+00:00,3593,24771.25,0.8435152769088745,BUY,1,1.0,+0.00,-21320.00,228680.00
2026-02-24T00:26:50.361036+00:00,3598,24778.5,0.2867697477340698,SELL,1,0.0,+145.00,-21175.00,228825.00
2026-02-24T05:34:48.330000+00:00,3603,24848.25,0.8802157044410706,BUY,1,1.0,+0.00,-21175.00,228825.00
2026-02-24T13:48:08.642002+00:00,3621,24878.25,0.3567191958427429,SELL,1,0.0,+600.00,-20575.00,229425.00
2026-02-24T14:40:18.477010+00:00,3631,24833.25,-0.5130869746208191,SELL,1,-1.0,+0.00,-20575.00,229425.00
2026-02-24T15:07:47.380000+00:00,3644,24856.5,0.32877257466316223,BUY,1,0.0,-465.00,-21040.00,228960.00
2026-02-24T15:08:55.293000+00:00,3645,24878.5,0.9015709757804871,BUY,1,1.0,+0.00,-21040.00,228960.00
2026-02-25T14:51:25.275000+00:00,3697,25344.0,0.17705990374088287,SELL,1,0.0,+9310.00,-11730.00,238270.00
2026-02-25T14:58:16.151042+00:00,3699,25343.0,-0.8080690503120422,SELL,1,-1.0,+0.00,-11730.00,238270.00
2026-02-25T21:45:24.566000+00:00,3723,25447.0,0.10693089663982391,BUY,1,0.0,-2080.00,-13810.00,236190.00
2026-02-25T23:00:00+00:00,3724,25407.0,0.7953407168388367,BUY,1,1.0,+0.00,-13810.00,236190.00
2026-02-26T14:42:23.430003+00:00,3754,25284.25,0.10435120761394501,SELL,1,0.0,-2455.00,-16265.00,233735.00
2026-02-26T14:44:47.197000+00:00,3756,25272.0,-0.7698809504508972,SELL,1,-1.0,+0.00,-16265.00,233735.00
2026-02-26T17:49:15.128035+00:00,3814,24928.0,-0.1143084391951561,BUY,1,0.0,+6880.00,-9385.00,240615.00
2026-02-26T17:53:18.599001+00:00,3815,24952.0,0.6301526427268982,BUY,1,1.0,+0.00,-9385.00,240615.00
2026-02-27T06:35:49.440000+00:00,3847,25031.75,-0.04260574281215668,SELL,1,0.0,+1595.00,-7790.00,242210.00
2026-02-27T07:21:57.488001+00:00,3848,25062.0,-0.9406091570854187,SELL,1,-1.0,+0.00,-7790.00,242210.00
2026-02-27T14:42:03.434000+00:00,3890,24845.0,-0.4734066128730774,BUY,1,0.0,+4340.00,-3450.00,246550.00
2026-02-27T14:44:15.927000+00:00,3892,24822.0,0.7461040616035461,BUY,1,1.0,+0.00,-3450.00,246550.00
2026-02-27T14:52:22.363001+00:00,3902,24895.25,0.4675183594226837,SELL,1,0.0,+1465.00,-1985.00,248015.00
2026-02-27T14:55:35.143000+00:00,3903,24866.25,0.5234173536300659,BUY,1,1.0,+0.00,-1985.00,248015.00
2026-02-27T14:57:24.368000+00:00,3904,24890.0,-0.055236607789993286,SELL,1,0.0,+475.00,-1510.00,248490.00
2026-02-27T15:00:16.069000+00:00,3905,24900.25,-0.9043653607368469,SELL,1,-1.0,+0.00,-1510.00,248490.00
2026-02-27T15:05:04.300002+00:00,3909,24933.25,-0.38307103514671326,BUY,1,0.0,-660.00,-2170.00,247830.00
2026-02-27T15:14:56.379003+00:00,3912,24953.5,0.7133817076683044,BUY,1,1.0,+0.00,-2170.00,247830.00
