timestamp,bar_num,bar_close,raw_action,action,quantity,position_after,pnl_realized_usd,total_pnl_usd,equity
2026-01-16T14:58:01.393005+00:00,91,25746.75,0.330453,BUY,1,1.0,0.00,0.00,250000.00
2026-01-16T15:19:13.430000+00:00,95,25689.5,0.328698,SELL,1,0.0,-1145.00,-1145.00,248845.00
2026-01-29T15:06:22.672000+00:00,807,25785.0,0.378666,BUY,1,1.0,0.00,-1145.00,248845.00
2026-01-29T16:11:01.160000+00:00,836,25593.25,0.315255,SELL,1,0.0,-3835.00,-4980.00,245000.00
2026-01-30T13:30:00.891003+00:00,979,25835.5,0.476346,BUY,1,1.0,0.00,-4980.00,245000.00
2026-01-30T14:46:24.041004+00:00,1013,25850.0,0.292535,SELL,1,0.0,290.00,-4690.00,245280.00
2026-02-11T10:00:27.109000+00:00,2404,25190.0,0.340267,BUY,1,1.0,0.00,-4690.00,245280.00
2026-02-11T13:30:17.335000+00:00,2419,25336.25,0.325789,SELL,1,0.0,2925.00,-1765.00,248195.00
2026-02-17T14:46:55.871000+00:00,3008,24671.5,0.387172,BUY,1,1.0,0.00,-1765.00,248195.00
2026-02-17T15:19:05.201000+00:00,3033,24629.75,0.304309,SELL,1,0.0,-835.00,-2600.00,247350.00
2026-02-19T01:01:01.960002+00:00,3207,24956.75,0.355835,BUY,1,1.0,0.00,-2600.00,247350.00
2026-02-19T09:36:46.284000+00:00,3218,24908.5,0.321572,SELL,1,0.0,-965.00,-3565.00,246375.00
2026-02-20T12:15:11.084001+00:00,3333,24845.0,0.379026,BUY,1,1.0,0.00,-3565.00,246375.00
2026-02-20T14:53:19.811000+00:00,3362,24892.0,0.306742,SELL,1,0.0,940.00,-2625.00,247305.00
2026-03-02T06:52:13.432026+00:00,4030,24568.0,0.343521,BUY,1,1.0,0.00,-2625.00,247305.00
2026-03-02T10:02:08.187002+00:00,4053,24650.25,0.317842,SELL,1,0.0,1645.00,-980.00,248940.00
2026-03-09T07:06:31.447000+00:00,5066,24250.25,0.342111,BUY,1,1.0,0.00,-980.00,248940.00
2026-03-09T10:08:51.703002+00:00,5099,24375.75,0.275121,SELL,1,0.0,2510.00,1530.00,251440.00
