checkpoint,step,train_avgR,final_return,alpha,sharpe,sortino,calmar,max_drawdown,total_reward,n_trades,pct_beating
actor__000000362496_00262.744.pt,362496,262.744,98.83928288659372,92.69063786706246,1.486637627612277,1.522377371993649,3.494053881660429,-28.28785308817955,253.11466287589866,3054,97.93713163064834
actor__000000311296_00233.312.pt,311296,233.312,74.05137470066548,67.90272968113422,1.0683347856072873,1.0610011483687494,2.320060054073425,-31.91786978559043,189.6385742187504,3051,96.98755730189916
actor__000000004096_00099.788.pt,4096,99.788,0.30606412049092313,-5.842580899040328,1.0609764976627578,1.0598636944268238,1.5934507743613378,-0.19207629467787923,0.7838157749697574,2885,2.455795677799607
actor__000000874496_00319.607.pt,874496,319.607,151.18565552969594,145.0370105101647,0.9843638307783217,0.9820347747892818,2.586285234621091,-58.45668277646324,387.1573007313993,3043,86.31303208906353
actor__000000055296_00100.161.pt,55296,100.161,2.427737770532268,-3.7209072489989836,0.9468030322842005,0.9374799526740293,1.328781693698491,-1.8270403498523338,6.217148815214626,2940,2.3903077930582843
actor__000000157696_00100.232.pt,157696,100.232,4.957364320475599,-1.1912806990556524,0.9453112427350009,0.9357479897682298,1.3513011068228815,-3.6685859986684473,12.695233178853991,2982,2.0956123117223315
actor__000000260096_00201.333.pt,260096,201.333,42.873599160835155,36.724954141303904,0.79760432430655,0.7819774257046788,1.4571233151722898,-29.423452850156195,109.79192486476839,3052,96.88932547478717
act.pth,874497,,6.9967204516287795,0.8480754320975281,0.035017916447154546,0.03222411123384307,0.0754339107484283,-92.7529857886171,18.03602703225642,3027,63.45776031434185
