timestamp,bar_num,bar_close,raw_action,action,quantity,position_after,pnl_realized_usd,total_pnl_usd,equity
2026-01-15T14:53:46.713004+00:00,34,25883.0,-0.587122,SELL,1,-1.0,0.00,0.00,250000.00
2026-01-15T14:55:19.637004+00:00,35,25917.0,-0.490451,BUY,1,0.0,-680.00,-680.00,249310.00
2026-01-15T14:58:16.614000+00:00,36,25878.0,-0.572988,SELL,1,-1.0,0.00,-680.00,249310.00
2026-01-15T15:07:30.725006+00:00,37,25851.5,-0.164090,BUY,1,0.0,530.00,-150.00,249830.00
2026-01-16T14:34:24.143000+00:00,86,25874.75,0.626189,BUY,1,1.0,0.00,-150.00,249830.00
2026-01-16T14:41:19.315002+00:00,87,25840.5,0.347737,SELL,1,0.0,-685.00,-835.00,249135.00
2026-01-16T15:23:16.201009+00:00,96,25707.25,0.533653,BUY,1,1.0,0.00,-835.00,249135.00
2026-01-16T15:25:37.771000+00:00,97,25689.25,0.493147,SELL,1,0.0,-360.00,-1195.00,248765.00
2026-01-16T15:36:19.618141+00:00,99,25634.75,0.617903,BUY,1,1.0,0.00,-1195.00,248765.00
2026-01-16T15:41:31.044001+00:00,100,25610.75,0.324849,SELL,1,0.0,-480.00,-1675.00,248275.00
2026-01-16T16:10:24.060003+00:00,104,25701.0,0.515510,BUY,1,1.0,0.00,-1675.00,248275.00
2026-01-18T23:00:00.000004+00:00,121,25476.0,0.455956,SELL,1,0.0,-4500.00,-6175.00,243765.00
2026-01-18T23:00:18.779003+00:00,127,25436.25,0.556059,BUY,1,1.0,0.00,-6175.00,243765.00
2026-01-18T23:00:36.127000+00:00,128,25454.0,0.476033,SELL,1,0.0,355.00,-5820.00,244110.00
2026-01-18T23:01:13.240003+00:00,129,25431.75,0.573142,BUY,1,1.0,0.00,-5820.00,244110.00
2026-01-18T23:10:29.593000+00:00,131,25425.0,0.403827,SELL,1,0.0,-135.00,-5955.00,243965.00
2026-01-18T23:15:56.842008+00:00,132,25415.25,0.507184,BUY,1,1.0,0.00,-5955.00,243965.00
2026-01-18T23:29:30.655011+00:00,133,25444.25,0.423709,SELL,1,0.0,580.00,-5375.00,244535.00
2026-01-19T08:20:43.025000+00:00,149,25388.0,-0.572924,SELL,1,-1.0,0.00,-5375.00,244535.00
2026-01-19T11:22:35.813000+00:00,157,25305.0,-0.381234,BUY,1,0.0,1660.00,-3715.00,246185.00
2026-01-19T16:14:44.257000+00:00,171,25376.0,0.564997,BUY,1,1.0,0.00,-3715.00,246185.00
2026-01-19T17:22:15.690000+00:00,174,25403.75,0.409276,SELL,1,0.0,555.00,-3160.00,246730.00
2026-01-20T06:28:43.272049+00:00,190,25294.25,0.509656,BUY,1,1.0,0.00,-3160.00,246730.00
2026-01-20T06:33:04.728000+00:00,191,25275.5,0.187877,SELL,1,0.0,-375.00,-3535.00,246345.00
2026-01-20T08:31:22.078000+00:00,199,25217.25,0.513827,BUY,1,1.0,0.00,-3535.00,246345.00
2026-01-20T08:45:15.201000+00:00,201,25207.0,0.214085,SELL,1,0.0,-205.00,-3740.00,246130.00
2026-01-20T09:02:28.293000+00:00,202,25186.25,0.613313,BUY,1,1.0,0.00,-3740.00,246130.00
2026-01-20T09:26:50.488038+00:00,204,25142.0,0.377067,SELL,1,0.0,-885.00,-4625.00,245235.00
2026-01-20T11:55:03.901000+00:00,213,25215.5,0.530243,BUY,1,1.0,0.00,-4625.00,245235.00
2026-01-20T12:19:53.839003+00:00,215,25215.5,0.467249,SELL,1,0.0,0.00,-4625.00,245225.00
2026-01-20T12:40:08.039000+00:00,216,25253.5,0.676376,BUY,1,1.0,0.00,-4625.00,245225.00
2026-01-20T14:37:42.920000+00:00,238,25316.25,0.473856,SELL,1,0.0,1255.00,-3370.00,246470.00
2026-01-20T14:50:20.509009+00:00,247,25307.25,0.552075,BUY,1,1.0,0.00,-3370.00,246470.00
2026-01-20T14:51:04.577008+00:00,248,25342.0,0.433152,SELL,1,0.0,695.00,-2675.00,247155.00
