timestamp,bar_num,bar_close,raw_action,action,quantity,position_after,pnl_realized_usd,total_pnl_usd,equity
2026-01-15T14:53:46.713004+00:00,34,25883.0,-0.999896,SELL,1,-1.0,0.00,0.00,250000.00
2026-01-16T00:59:18.315000+00:00,73,25762.25,-0.079450,BUY,1,0.0,2415.00,2415.00,252405.00
2026-01-16T08:37:14.828000+00:00,76,25804.75,0.536778,BUY,1,1.0,0.00,2415.00,252405.00
2026-01-16T15:49:45.550032+00:00,101,25631.5,0.494731,SELL,1,0.0,-3465.00,-1050.00,248930.00
2026-01-16T16:00:02.514000+00:00,103,25684.5,-0.543638,SELL,1,-1.0,0.00,-1050.00,248930.00
2026-01-18T23:00:00.280019+00:00,123,25410.5,-0.310657,BUY,1,0.0,5480.00,4430.00,254400.00
2026-01-18T23:00:10.797000+00:00,125,25424.75,0.791300,BUY,1,1.0,0.00,4430.00,254400.00
2026-01-19T00:13:25.132000+00:00,135,25430.0,0.151668,SELL,1,0.0,105.00,4535.00,254495.00
2026-01-19T00:18:40.289007+00:00,137,25418.75,-0.630608,SELL,1,-1.0,0.00,4535.00,254495.00
2026-01-19T00:30:06.247015+00:00,138,25378.75,-0.418091,BUY,1,0.0,800.00,5335.00,255285.00
2026-01-19T01:16:37.621000+00:00,141,25447.0,-0.590219,SELL,1,-1.0,0.00,5335.00,255285.00
2026-01-19T01:21:41.406001+00:00,142,25412.0,-0.337004,BUY,1,0.0,700.00,6035.00,255975.00
2026-01-19T03:23:29.924002+00:00,143,25384.75,-0.701393,SELL,1,-1.0,0.00,6035.00,255975.00
2026-01-19T14:30:31.120002+00:00,163,25281.0,0.153414,BUY,1,0.0,2075.00,8110.00,258040.00
2026-01-19T14:35:42.848004+00:00,164,25250.0,0.850223,BUY,1,1.0,0.00,8110.00,258040.00
2026-01-20T02:37:05.761008+00:00,184,25431.5,-0.311494,SELL,1,0.0,3630.00,11740.00,261660.00
2026-01-20T05:27:37.742013+00:00,187,25407.25,-0.754548,SELL,1,-1.0,0.00,11740.00,261660.00
2026-01-20T09:17:23.070007+00:00,203,25165.5,-0.427675,BUY,1,0.0,4835.00,16575.00,266485.00
2026-01-20T09:59:20.508000+00:00,206,25135.25,-0.507718,SELL,1,-1.0,0.00,16575.00,266485.00
2026-01-20T10:21:03.939001+00:00,208,25184.25,-0.305285,BUY,1,0.0,-980.00,15595.00,265495.00
2026-01-20T10:41:01.590000+00:00,209,25167.5,0.778096,BUY,1,1.0,0.00,15595.00,265495.00
2026-01-20T14:38:31.097032+00:00,239,25322.0,0.450256,SELL,1,0.0,3090.00,18685.00,268575.00
2026-01-20T14:41:46.412002+00:00,242,25285.0,-0.554076,SELL,1,-1.0,0.00,18685.00,268575.00
2026-01-20T17:20:53.960008+00:00,281,25338.0,-0.375472,BUY,1,0.0,-1060.00,17625.00,267505.00
2026-01-20T17:41:26.344000+00:00,283,25335.25,0.505905,BUY,1,1.0,0.00,17625.00,267505.00
2026-01-20T20:56:11.588000+00:00,300,25138.0,0.261604,SELL,1,0.0,-3945.00,13680.00,263550.00
2026-01-20T21:33:28.483000+00:00,302,25127.25,-0.690271,SELL,1,-1.0,0.00,13680.00,263550.00
2026-01-21T12:23:47.318014+00:00,325,25082.0,-0.071937,BUY,1,0.0,905.00,14585.00,264445.00
2026-01-21T12:51:15.210001+00:00,327,25072.75,0.876815,BUY,1,1.0,0.00,14585.00,264445.00
2026-01-21T13:55:31.522000+00:00,332,25120.0,0.320084,SELL,1,0.0,945.00,15530.00,265380.00
2026-01-21T14:04:41.316004+00:00,334,25112.25,-0.929641,SELL,1,-1.0,0.00,15530.00,265380.00
2026-01-21T17:23:40.212002+00:00,392,25215.75,0.153777,BUY,1,0.0,-2070.00,13460.00,263300.00
2026-01-21T17:26:55.970023+00:00,393,25191.75,0.867535,BUY,1,1.0,0.00,13460.00,263300.00
2026-01-21T19:01:55.377042+00:00,412,25295.75,-0.223977,SELL,1,0.0,2080.00,15540.00,265370.00
2026-01-21T19:24:31.496005+00:00,414,25272.75,-0.715399,SELL,1,-1.0,0.00,15540.00,265370.00
2026-01-22T07:07:10.969001+00:00,456,25510.25,-0.405917,BUY,1,0.0,-4750.00,10790.00,260610.00
2026-01-22T08:18:29.642002+00:00,460,25641.25,-0.798379,SELL,1,-1.0,0.00,10790.00,260610.00
2026-01-22T12:03:18.098011+00:00,467,25663.0,-0.229787,BUY,1,0.0,-435.00,10355.00,260165.00
2026-01-22T14:32:17.404002+00:00,471,25672.0,0.816009,BUY,1,1.0,0.00,10355.00,260165.00
2026-01-22T17:08:36.518000+00:00,497,25692.5,0.499278,SELL,1,0.0,410.00,10765.00,260565.00
2026-01-22T19:12:37.835000+00:00,501,25707.0,-0.632640,SELL,1,-1.0,0.00,10765.00,260565.00
2026-01-22T21:58:04.332005+00:00,509,25624.5,-0.411448,BUY,1,0.0,1650.00,12415.00,262205.00
2026-01-23T01:03:59.752000+00:00,513,25662.5,-0.719200,SELL,1,-1.0,0.00,12415.00,262205.00
2026-01-23T21:07:03.618000+00:00,569,25715.75,0.236942,BUY,1,0.0,-1065.00,11350.00,261130.00
2026-01-23T21:20:01.431000+00:00,570,25678.5,0.801588,BUY,1,1.0,0.00,11350.00,261130.00
2026-01-25T23:08:36.904000+00:00,587,25482.25,-0.358282,SELL,1,0.0,-3925.00,7425.00,257195.00
2026-01-25T23:12:34.103000+00:00,588,25497.5,-0.916220,SELL,1,-1.0,0.00,7425.00,257195.00
2026-01-27T14:31:04.698001+00:00,651,25995.25,-0.190240,BUY,1,0.0,-9955.00,-2530.00,247230.00
2026-01-27T14:33:34.858005+00:00,652,25972.5,0.654655,BUY,1,1.0,0.00,-2530.00,247230.00
2026-01-28T06:00:00.002005+00:00,673,26265.25,0.443675,SELL,1,0.0,5855.00,3325.00,253075.00
2026-01-28T06:20:08.587001+00:00,675,26320.75,-0.873174,SELL,1,-1.0,0.00,3325.00,253075.00
2026-01-28T19:40:15.219003+00:00,720,26139.0,0.163283,BUY,1,0.0,3635.00,6960.00,256700.00
2026-01-28T19:45:46.434000+00:00,721,26165.5,0.803316,BUY,1,1.0,0.00,6960.00,256700.00
2026-01-28T21:11:58.717000+00:00,741,26173.0,0.288717,SELL,1,0.0,150.00,7110.00,256840.00
2026-01-28T21:20:35.772012+00:00,743,26219.25,-0.623174,SELL,1,-1.0,0.00,7110.00,256840.00
2026-01-29T15:03:40.523008+00:00,805,25765.5,-0.495879,BUY,1,0.0,9075.00,16185.00,265905.00
2026-01-29T15:06:22.672000+00:00,807,25785.0,0.576112,BUY,1,1.0,0.00,16185.00,265905.00
2026-01-29T15:27:24.483000+00:00,818,25782.5,0.251852,SELL,1,0.0,-50.00,16135.00,265845.00
2026-01-29T15:35:07.186011+00:00,821,25681.0,-0.622585,SELL,1,-1.0,0.00,16135.00,265845.00
2026-01-29T15:57:41.172000+00:00,829,25614.5,-0.286949,BUY,1,0.0,1330.00,17465.00,267165.00
2026-01-29T16:04:16.197000+00:00,832,25594.0,0.804454,BUY,1,1.0,0.00,17465.00,267165.00
2026-01-29T16:04:55.056001+00:00,833,25557.5,0.413230,SELL,1,0.0,-730.00,16735.00,266425.00
2026-01-29T16:07:20.322001+00:00,834,25543.5,-0.519057,SELL,1,-1.0,0.00,16735.00,266425.00
2026-01-29T16:09:53.185003+00:00,835,25578.0,0.090815,BUY,1,0.0,-690.00,16045.00,265725.00
2026-01-29T16:11:01.160000+00:00,836,25593.25,0.794313,BUY,1,1.0,0.00,16045.00,265725.00
2026-01-29T18:37:02.014001+00:00,862,25854.0,0.219249,SELL,1,0.0,5215.00,21260.00,270930.00
2026-01-29T18:59:43.765000+00:00,864,25838.75,-0.750369,SELL,1,-1.0,0.00,21260.00,270930.00
2026-01-30T04:57:43.208000+00:00,932,25856.0,0.264223,BUY,1,0.0,-345.00,20915.00,270575.00
2026-01-30T05:44:45.002000+00:00,933,25846.75,0.521095,BUY,1,1.0,0.00,20915.00,270575.00
